类别,条目名,衙署,下级机构,上级机构,隶属机构,下级官员,平级官员,官品文本,官品,编制文本,编制,编制人数,职掌文本,职掌,简称与别名,参考文档页数,职源与沿革文本,出处,始置时间,罢置时间,前身
,军都虞候,,,,,,,,,,,,,,军候。《长编》卷34九月乙巳：“若以一小校故，摧辱主帅，臣恐下有轻上之心。⋯⋯未几，果有营兵胁讼军候者。”,宋代官制辞典第454页,,,,,
,三衙诸军,,,,,,,,,,,,,,,宋代官制辞典第454页,,,,,
,指挥,,,,,,,,,,,,,,,宋代官制辞典第455页，宋代官制辞典第456页,,,,,
,指挥使,,,,,,,,,,,,,,指使。《渑水燕谈录》卷2《名臣》：“狄武襄公青，初以散直为延州指使。”《石林燕语》卷9：“狄武襄状貌奇伟，初隶拱圣籍中，为延州指挥使。”,宋代官制辞典第454页,,,,,
,指挥副使,,,,,,,,,,,,,,,宋代官制辞典第454页,,,,,
,都,,,,,,,,,,,,,,,宋代官制辞典第454页,,,,,
,都头,,,,,,,,,,,,,,百夫长。《长编》卷71乙亥：“诏诸军将校、百夫长以上，至崇政殿，阅履历而第迁之，凡四日而毕。”《长编》卷47壬申：“五百人为指挥，置指挥使。百人为都，置正、副都头二人。”,宋代官制辞典第454页，宋代官制辞典第455页,,,,,
,副都头,,,,,,,,,,,,,,,宋代官制辞典第455页,,,,,
,都副,,,,,,,,,,,,,,,宋代官制辞典第455页,,,,,
,军使,,,,,,,,,,,,,,,宋代官制辞典第455页,,,,,
,副兵马使,,,,,,,,,,,,,,,宋代官制辞典第455页,,,,,
,将校,,,,,,,,,,,,,,,宋代官制辞典第455页,,,,,
,十将,,,,,,,,,,,,,,,宋代官制辞典第455页,,,,,
,将虞候,,,,,,,,,,,,,,虞候。《宋史•薛超传》：“（乾德初）录功补虞候，迁十将。”《宋史•兵志》1《禁军•总叙》：“每都有军使（步军谓之都头）、副兵马使（步军谓之副都头）、十将、将虞候、承局、押官。”《长编》卷245癸亥：“其弓箭手有功，亦以八等定赏：一、押官、承局；二、将虞候、十将；三、副兵马使、军使；四、副都指挥使；五、都虞候；六、都指挥使；七、二班差使；八、借职。”,宋代官制辞典第455页,,,,,
,承局,,,,,,,,,,,,,,,宋代官制辞典第455页,,,,,
,押官,,,,,,,,,,,,,,,宋代官制辞典第455页,,,,,
,节级,,,,,,,,,,,,,,,宋代官制辞典第455页,,,,,
,将级,,,,,,,,,,,,,,,宋代官制辞典第455页,,,,,
,南宋三衙军职,,,,,,,,,,,,,,,宋代官制辞典第455页,,,,,
,三帅,,,,,,,,,,,,,,,宋代官制辞典第455页,,,,,
,主管某司公事,,,,,,,,,,,,,,,宋代官制辞典第456页,,,,,
,都统制,,,,,,,,,,,,,,,宋代官制辞典第456页,,,,,
,统制,,,,,,,,,,,,,,,宋代官制辞典第456页,,,,,
,同统制,,,,,,,,,,,,,,,宋代官制辞典第456页,,,,,
,统领,,,,,,,,,,,,,,,宋代官制辞典第456页,,,,,
,制领,,,,,,,,,,,,,,,宋代官制辞典第456页,,,,,
,将,,,,,,,,,,,,,,,宋代官制辞典第456页,,,,,
,正将,,,,,,,,,,,,,,,宋代官制辞典第456页,,,,,
,副将,,,,,,,,,,,,,,,宋代官制辞典第456页,,,,,
,准备将,,,,,,,,,,,,,,,宋代官制辞典第456页,,,,,
,训练官,,,,,,,,,,,,,,,宋代官制辞典第456页,,,,,
,队人,,,,,,,,,,,,,,,宋代官制辞典第456页，宋代官制辞典第457页,,,,,
,部将,,,,,,,,,,,,,,,宋代官制辞典第457页,,,,,
,队将,,,,,,,,,,,,,,,宋代官制辞典第457页,,,,,
,押队,,,,,,,,,,,,,,,宋代官制辞典第457页,,,,,
,拥队,,,,,,,,,,,,,,,宋代官制辞典第457页,,,,,
,将佐,,,,,,,,,,,,,,,宋代官制辞典第457页,,,,,
,部队将,,,,,,,,,,,,,,,宋代官制辞典第457页,,,,,
,押拥队,,,,,,,,,,,,,,,宋代官制辞典第457页,,,,,
,镇殿将军,,,,,,,,,,,,,,,宋代官制辞典第457页,,,,,
,三衙推狱,,,,,,,,,,,,,,后司。“三衙及江上诸军，各有推狱，谓之‘后司’。”,宋代官制辞典第457页,,,,,
