类别,条目名,衙署,下级机构,上级机构,隶属机构,下级官员,平级官员,官品文本,官品,编制文本,编制,编制人数,职掌文本,职掌,简称与别名,参考文档页数,职源与沿革文本,出处,始置时间,罢置时间,前身
,西京北班内品,,,,,,,,,,,,,,,宋代官制辞典第68页,,,,,
,郢州内品,,,,,,,,,,,,,,,宋代官制辞典第68页,,,,,
,唐州内品,,,,,,,,,,,,,,,宋代官制辞典第68页,,,,,
,复州内品,,,,,,,,,,,,,,,宋代官制辞典第68页,,,,,
,内侍省寄班,,,,,,,未见官品，位次于入内内侍省寄班（《宋会要•礼》62之4）。,,有寄班祗候、寄班供奉、寄班侍禁、寄班殿直、寄班奉职、寄班借职、寄班小底（《宋会要•职官》36之2、《宋会要•礼》62之4）。,,,每天侍奉内朝，以备执行驿传急诏差使；天子行幸，随从执乘舆、御服，为亲近皇帝之职。,,①寄班。《长编》卷50，咸平四年十一月丙子：“王显遣寄班夏守赞驰骑入奏。”《长编》卷81，大中祥符六年七月己未：“诏入内内侍省、内侍［省〕内供奉以下并寄班等，自今有乞差遣者。”②寄班使臣。《长编》卷52，咸平五年八月壬申：“（上）又言：‘内侍使陕西教阅者，……岂得擅行绌罚？寄班使臣奉命出外多作威势。⋯⋯若遣三班使臣即畏避不敢公言。”,宋代官制辞典第68页,真宗咸平三年（1000）正月已见置寄班供奉官（《长编》卷46）。内侍省寄班之设，不迟于咸平三年。,,,,
,寄班祗候,,,,,,,在内侍省寄班中，地位最高，其下为寄班供奉（《宋会要•礼》62之4）。亲近皇帝的职务。,,《元丰法》定员为十五员，绍兴九年重申此编制（《宋会要•职官》36之25）。,,,多用以安排皇亲戚族子弟，迁转即为武臣阁职阁门祇候（《长编》卷309庚戌）。,,寄班祗候。全称冠以“内侍省”名。《长编》卷95丁有：“诏寄班祗候自今准三班使臣所定年限考课。“《宋会要•职官》36之25：“（绍兴九年）六月二十三日，诏内侍省寄班祗候，依《元丰法》，今后以十五员为额。”,宋代官制辞典第68页,不迟于真宗天禧四年（1020）四月十六日置（《长编》卷95丁酉）。南宋绍兴间仍沿置（《宋会要•职官》36之25）。,,,,
,寄班供奉,,,,,,,,,,,,,,,宋代官制辞典第68页，宋代官制辞典第69页,,,,,
,寄班侍禁,,,,,,,,,,,,,,,宋代官制辞典第69页,,,,,
,寄班殿直,,,,,,,,,,,,,,殿直。《宋会要•礼》62之4：“内侍两省使臣：……寄班祇候、奉职、借职，罗公服。殿直以上加绢。”参“内侍省寄班”条。,宋代官制辞典第69页,,,,,
,寄班奉职,,,,,,,,,,,,,,,宋代官制辞典第69页,,,,,
,寄班借职,,,,,,,,,,,,,,,宋代官制辞典第69页,,,,,
,寄班小底,,,,,,,,,,,,,,小底。《北辕录》：“小底入报，传旨免礼。”《宋会要•职官》57之8《俸禄》4：“寄班小底四石。”原注：“旧式，除小底外，供奉官、殿头并三石。”同前书36之2《内待省》：“又有寄班供奉、侍禁、殿直、奉职、小底，日奉内朝，以备乘传急诏；凡天子巡幸，则执乘御、服御。”,宋代官制辞典第69页,,,,,
,西京洒扫班,,,,,,,“决杖配洒扫班”，位遇卑下（《宋史•王仁睿传》）。,,有酒扫院子若干（《宋会要•职官》36之2）。,,,安排责降宦官。,,洒扫班。《宋史•王仁睿传》：“决杖配洒扫班。”《长编》卷190甲午：“诏置狱，配宗礼西京洒扫班。”同前书卷192庚申：“梁怀吉配西京洒扫班。”,宋代官制辞典第69页,宋初已置，真宗朝已改为内品、散内品（《宋会要•职官》36之6）。,,,,
,洒扫院子,,,,,,,,,,,,供给使、服差役。,,院子。《宋会要•职官》36之6：“（大中祥符二年）九月，改洒扫院子为散内品，诸色请受、差役悉如院子。”,宋代官制辞典第69页,宋初已置，大中祥符二年九月，改散内品（《宋会要•职官》36之6）。,,,,
,内侍官,,,,,,,,,,,,,,①中人、宦者。《长编》卷495戊午：“交通中人张茂则。”《宋史•宦者传》2《张茂则》：“初补小黄门，五迁至西头供奉官。”②内臣。《长编》卷109癸巳：“内臣韩守英。”《宋史•宦者传》2《韩守英》：“初为入内高品。”③中官、宦官。《挥塵后录》卷1：“宦官邓善洵召县令至津亭计事……。徽宗笑曰：‘中官与卿戏耳。’”④内官。内官或指朝廷中都官，与外任官相对，或作内侍官别称。《长编》卷85戊戌：“入内都知秦翰卒，上甚悼惜之，为之泣。……（翰）自任前后身被四十九创⋯⋯且言：‘臣一内官，不足惜，或为国家去此剧贼，死亦无恨。’”⑤左珰、大珰、近珰、貂珰。秦、西汉时，中侍中冠饰左貂银珰；东汉时，中侍中都是宦官。以后，或以左珰、貂珰别称内侍。大珰、巨珰代表高品宦官。《宋史•宦者传•序》：“宋世待宦者甚严。……祖宗之法严，宰相之权重，貂珰有怀奸慝，旋踵屏除。”《桯史》卷4《叶少蕴内制》：“童贯以左玛幸大观间。”《旧闻证误》卷3：“鲁公命召诸珰来，且有事约束。时童贯、杨戬、贾祥、兰从熙、何䜣皆奏禀。”《石林燕语》卷4：“仁宗亦遣近珰伺其程文毕，先进呈……一近侍旁观，忽吐舌。”《玉堂杂记》卷中：“德寿官遣大珰张去为。”《汉官仪》曰：“中常侍，秦官也。汉兴，悉用士人，银珰左貂。光武以后，专任宦者，右貂金珰。”⑥内辖、巨珰、珰。《齐东野语》卷18《方大猷献屋》：“杨驸马赐第清湖，巨珰董宋臣领营建之事。遂拓四旁民居以广之。其间最逼近者，莫如太学生方大猷之居。……一日，具礼物往访之。方延人座，珰未敢有请，方遽云：‘今日内辖相访，得非以小屋近墙欲得之否？’”《宋史•宦者传》4《董宋臣传》：“董宋臣，理宗朝宦者。”⑦竖子、竖。《宋史•宦者传》1《周怀政传》：“怀政之未败也，绍忠尝诟之曰：‘砍头竖子终累我！’”《渑水燕谈录》卷9《杂录》：“胡（旦）又尝行巨珰诰词云，……由是诸竖切齿。”⑧阉人、阉尹、阉竖、阉。《靖康要录》卷3：“阉人用事，窃弄国柄，典掌机密，挑发兵端，实始童贯。”“童贯出自阉尹。”《宋史•宦者传》3《童贯传》：“除开府仪同三司，京曰：‘使相岂应授宦官？”《挥塵后录》卷9：“苗、刘兵杀内侍，……有一阉走入学士院。”《长编》卷31庚寅：“阉竖五七辈。”②阁寺。《挥麈后录》卷8：“交结阍寺以进。《长编》卷214戊寅：“死刑之次，莫重于宫（刑）。今刑无罪之童幼，以备阍寺之职。”⑩刑余之人、宫掖之臣。《靖康要录》卷3：“（童）贯以刑余之人，身为三公。”《宋史•丰稷传》：“宫掖之臣，有关预政事，如……治平之任守忠者欤？”《宋史•宦者传》3《童贯传》：“自给事宫掖，即善策人主微指……解节钺为真三公。”《宋史•宦者传》3《任守忠传》：“荫入内黄门。”⑪近习。《宋史•范祖禹传》：“所召者，乃先内侍，必谓陛下私于近习。”,宋代官制辞典第69页，宋代官制辞典第70页,,,,,
,中使,,,,,,,,,,,,,,,宋代官制辞典第70页,,,,,
,中贵、中贵人,,,,,,,,,,,,,,,宋代官制辞典第70页,,,,,
,诏使,,,,,,,,,,,,,,,宋代官制辞典第70页,,,,,
,日边人,,,,,,,,,,,,,,,宋代官制辞典第70页,,,,,
,大官,,,,,,,,,,,,,,,宋代官制辞典第70页,,,,,
,阁长,,,,,,,,,,,,,,,宋代官制辞典第70页,,,,,
,宫都监,,,,,,,,,,,,,,宫监。《挥麈录•余话》2：“靖康之乱，龙德宫御服多为都监王球藏匿。”同前书卷10：“靖康末，驸马都尉王师约之子王球为龙德都监。”,宋代官制辞典第70页,,,,,
,都监,,,,,,,,,,,,,,,宋代官制辞典第70页,,,,,
,御药院,,,,,,,“御药一职，最为亲密”《诸臣奏议》卷62，司马光《上神宗论御药院王中正乞尽罢寄资令补外官》。,,勾当御药院（南宋称干办御药院或主管御药院公事），元丰新制四员；真宗朝曾置上御药、上御药供奉，又有御药院祗候。分案三。吏额：典事八人，药童十一人，作匠七人，及局史、书史、贴书、守阙贴书等（《宋会要•职官》19之13、《宋史•职官志》4《御药院》）。,,,本职掌按验秘方真伪，应时配置药品，以供奉皇帝及宫中之用；兼供职皇帝行幸扶持左右、奉行礼仪、御试举人、臣僚夏药给赐、传宣诏命及奉使督视等事，实为皇帝近习亲信（《宋史•职官志》4《御药院》、《考古编》卷7《御药院掌礼文》、《朝野杂记》甲集卷10《内侍两省》、《合璧后集》卷53《御药院》）。,,①御药。司马光《上神宗论御药院王中正乞尽罢寄资令补外官》：“窃唯祖宗之意，以御药一职，最为亲密。”《长编》卷191五月戊子：“诏今后臣僚乞于人内内待省御药院、内东院投进文字者。”②御府。《合璧后集》卷53《御药院》：“擢升御府。”③药藏。《合璧后集》卷53《御药院》：“屡辞药藏之亲。”（《胡文恭行王从礼之制》）生熟药案御药院办事机构。掌日常承办皇帝所取索的汤药，及制作赏赐臣僚的夏药、腊药，筹备供奉宫中后妃、皇室宗亲生日、时节宜赐的各种物事等（《宋会要•职官》19之13）。,宋代官制辞典第70页，宋代官制辞典第71页,唐朝殿中省尚药局有御药院（《事物纪原》卷6《御药院》）。宋至道三年（997）始置（《长编》卷104戊申），隶入内内侍省；崇宁二年二月十二日，并入殿中省，改名内药局（《宋会要•职官》19之14）。靖康元年罢殿中省，又归入内省（《玉海》卷121《唐殿中省》），南宋仍称御药院。,,,,
,杂事案,,,,,,,,,,,,,,,宋代官制辞典第71页,,,,,
,开拆司,,,,,,,,,,,,,,,宋代官制辞典第71页,,,,,
,合行案,,,,,,,,,,,,,,,宋代官制辞典第71页,,,,,
,勾当御药院,,,,,,,以入内内侍省内侍（多供奉官）充。景祐二年九月规定人仕三十年以上内臣、十年未升迁并屡立劳绩的内臣，才有资格入选（《长编》卷117壬寅）。官品视本宦官官品而定。,,宋初无常员。元丰改制后，多以四员为额（《宋会要•职官》19之14）。,,,通领御药院公事，并皇帝坐朝时，侍立左右或殿角，以供随时召唤（《长编》卷195壬戌）。,,①干当御药院。南宋史家追述北宋时事或整理北宋载籍，遇“勾当”辄改“干当”。《诸臣奏议》卷62，司马光《上神宗论御药院高居简》：“祖宗旧制，干当御药院官至内殿崇班以上，即须出外。”《司马光奏议》卷21《高居简札子治平四年六月十一日上》：“祖宗令典，应勾当御药院官至崇班以上者，尽授以向外差遣。”②管勾御药院，即勾当御药院。《长编》卷192辛卯：“勾当御药院有迁官至遥领团练使者称暗转。……殿中侍御史吕诲尝言：‘近日除管勾御药院、人内供奉官王保信、王保宁、邓保寿、王世宁四人遥郡团练使。”,宋代官制辞典第71页,宋初置（《宋会要•职官》19之13）。南宋时改称“干办御药院”。,,,,
,干办御药院,,,,,,,,,,,,,,①御药。《齐东野语》卷18《赵信国辞相》：“遂改差御药谢昌祖往焉。”②药局。《合璧后集》卷53《御药院》：“迁御药谓之药局。”,宋代官制辞典第71页,,,,,
,主管御药院,,,,,,,,,,,,,,药局。《合璧后集》卷53《御药院》：“本朝御药院主管官四人。……凡迁转之序：……迁管内东门，谓之门司；次迁御药，谓之药局。”,宋代官制辞典第71页,,,,,
,上御药,,,,,,,视武阶内殿承制，位居同品宦官之上（《长编》卷111癸巳）。,,四至五人（《宋会要•职官》19之13）。,,,除应奉进御汤药等事外，兼奉行传宣内中降出文书及衔命出任路走马承受公事（《长编》卷111乙酉、卷112壬子）。,,,宋代官制辞典第71页,仁宗朝天圣六年（1028）二月十二日置（《长编》卷106），明道二年（1033）四月十八日罢（《宋会要•职官》19之13、《长编》卷112発丑）。,,,,
,上御药供奉,,,,,,,视内殿崇班武官阶，居同品宦官以上。位次于上御药（《长编》卷104戊申）。《长编》卷106丁丑：“诏上御药供奉蓝元用、张怀德、罗崇勋并落‘供奉’为上御药。”,,专用内侍官充，初置时四人（同上书卷）。,,,掌按验秘方、和剂药品以进御及供宫中之用（《长编》卷104戊申）。,,,宋代官制辞典第71页,天圣四年（1026）二月一日始置，明道二年（1033）四月十八日罢（《长编》卷104戊申、卷112癸丑）。,,,,
,御药院祇候,,,,,,,,,,,,,,,宋代官制辞典第71页，宋代官制辞典第72页,,,,,
,典事,,,,,,,,,,,,,,典。全称为御药院典事。《宋史•职官志》4《御药院》：“典八人。”《宋会要•职官》19之15：“（绍兴）十二年九月八日，御药院典事王偁等言：‘本院《元丰令》干办官差出及解罢，不得奏乞本院未经试中吏人恩泽及转一资。’”,宋代官制辞典第72页,,,,,
,药童,,,,,,,,,,,,,,,宋代官制辞典第72页,,,,,
,封题学生,,,,,,,,,,,,,,,宋代官制辞典第72页,,,,,
,封题书艺学,,,,,,,,,,,,,,,宋代官制辞典第72页,,,,,
,书写崇奉祖宗表词待诏,,,,,,,,,,,,,,,宋代官制辞典第72页,,,,,
,内东门司,,,,,,,次于御药院（《合璧后集》卷53《御药院》）。,,勾当官（南宋称主管官）四人，以入内内侍充。分案四，吏额有押司官二人，前行五人、后行八人、典事四人，共十九人（《宋会要•职官》36之28）。,,,掌受机密实封上奏文书，承诏向有关司局取索库务宝货、贡献的物品、市易的件直，受而交纳于宫中。凡禁中须宣索修造、设宴所需物料，先期筹办；如需太医进宫诊治疾病，得引领入内；凡皇亲一年四季时节所需衣物节料，按时供给（《宋会要•职官》36之28）。,,①内东门。《长编》卷128己未：“内东门、御厨，皆内侍领之。凡所呼索，有司不敢问。乃为合同以检其出入。”②门司。《宋会要•职官》22之8《仪鸾司》：“欲乞下内东门司，先置内中取借官物簿，今后每有取借之物，更不得令工匠以白状请领，须门司官吏印押、关牒本司。”,宋代官制辞典第72页,景德三年（1006）二月二十四日由内东门取索司改名（《长编》卷62《宋会要•职官》36之28）。南宋沿置。,,,,
,内东门取索司,,,,,,,,,,,,,,①东门取索司。《宋史•职官志》6《入内内侍省》：“景德三年，诏东门取索司可并隶内东门司。”《长编》卷62，景德三年二月丁酉：“诏曰：‘其内东门取索司可并隶内东门司。'”②内门取索司。《事物纪原》卷6《内东门》：“又日：‘旧名内门取索司。’”,宋代官制辞典第72页,,,,,
,勾当内东门司,,,,,,,以入内内侍省内侍充，位次于勾当御药院、高于后苑造作所监官（《合璧后集》卷53《御药院》）。视所带宦官官品。,,四人（《宋史•职官志》6《入内内侍省》）。,,,内东门司主管官，并掌监察宫内人与物是否按法式出入，周知其人之名分，其物之数目（《合壁后集》卷53《门司》）。,,①勾当内东门。《长编》卷185壬辰：“勾当内东门、东头供奉官刘恢。”《长编》卷271丁未：“入内供奉官、勾当内东门司刘惟简。”②勾当内东门使臣。内侍任它司差遣，称使臣，勾当内东门司官遂有此称。《宋会要•职官》36之29：“勾当内东门使臣满七周年与转一官。”③门司。内东门司勾当官（南宋称主管官）俗称。《合璧后集》卷53《御药院》：“迁主管内东门谓之门司。”干办内东门司即勾当内东门司，南宋改称。《长编》卷96丙午：“门司不复纳。”门司。《齐东野语》卷7《洪君畴》：“洪公天赐囊封言：‘谨按入内内侍省东头供奉官、干办内东门司董宋臣、宦寺之贪黠也。……’至五月，复疏都知卢允升、门司董宋臣。”,宋代官制辞典第72页,景德三年二月始置（《宋会要•职官》36之28）。南宋沿置，改称干办内东门司（同上书36之30）。,,,,
,押司官,,,,,,,,,,,,,,,宋代官制辞典第72页,,,,,
,前行,,,,,,,,,,,,,,,宋代官制辞典第72页,,,,,
,后行,,,,,,,,,,,,,,,宋代官制辞典第72页，宋代官制辞典第73页,,,,,
,合同凭由司,,,,,,,,,监官二人，由入内内侍省内侍充。吏额有典四人（《宋会要•职官》36之31）。,,,掌宫庭内宣取物事时开具合同凭由公文二份，一份付于传宣内侍去库务领取财物，一份密封差专人送往有关库务以审验真伪（《宋会要•职官》36之31）。,,①合同司。《塵史》卷上《国用》：“禁中合同司。”《长编》卷285辛亥：“入内内侍省合同凭由司。”②合同凭由。《长编》卷205辛巳：“宫中所用财费，悉以合同凭由取之。”③合同。《宋史•职官志》卷6《户部•金部》：“合同取索及奉给、时赐、审覆而供给之。”,宋代官制辞典第73页,太平兴国四年十二月始置“合同凭由印”，但未置司（《长编》卷20）。天禧三年（1019）正月，始置入内内侍省传宣合同司，同时，三司置御宝凭由司（《长编》卷93）。其后（仍在天禧年间），改名“合同凭由司”（《长编》卷113，天禧五年十月辛丑）。,,,,
,监合同凭由司,,,,,,,,,,,,,,,宋代官制辞典第73页,,,,,
,管勾往来国信所,,,,,,,,,管勾官三人，官属有掌仪苑、通事、译语等。吏额有前行、后行、孔目官、系名贴司、守阙贴司、私名贴司等（《宋会要•职官》36之32《主管往来国信所》）。,,,掌辽国使者入宋交聘事（《宋史•职官志》6《入内内侍省》）。,,①国信所。《长编》卷210丁卯：“国信所言：‘贺同天节，辽使至临清驿。’”《宋会要•职官》36之33：“（景德四年八月）特置管勾往来国信所一司。”②管勾国信所。《长编》卷170乙卯：“管勾国信所言。”,宋代官制辞典第73页,初，真宗朝宋辽交兵之际，雄州置机宜司，景德三年十二月，因宋辽结盟，改雄州机宜司为国信司（《长编》卷64），此为地方外事机构。在朝廷，景德初有排办礼信所，景德四年（1007）八月，特置管勾往来国信所（《宋会要•职官》36之33）。南宋沿置，南宋绍兴初，曾改称奉使大金国信所。绍兴和议达成后，称主管往来国信所（《宋会要•职官》36之40、44）。,,,,
,机宜司,,,,,,,,,,,,,,,宋代官制辞典第73页,,,,,
,知雄州机宜司,,,,,,,,,,,,,,,宋代官制辞典第73页,,,,,
,国信司,,,,,,,,,,,,,,,宋代官制辞典第73页,,,,,
,国信使,,,,,,,,,,,,,,,宋代官制辞典第73页,,,,,
,国信副使,,,,,,,,,,,,,,,宋代官制辞典第73页,,,,,
,管勾国信,,,,,,,管勾往来国信所管勾官由内侍二省都知或副都，或押班充任。官品则依所带是都知或押班而定（《宋会要•职官》36之32）。,,二员（同上书卷）。,,,主掌辽国使者与宋朝延往还交聘事（《宋史•职官志》6《入内内侍省》）。,,,宋代官制辞典第73页,景德四年八月始置。南宋时称主管往来国信所（《宋会要•职官》36之33、46）。,,,,
,主管往来国信所,,,,,,,,,,,,,,①国信所。《宋会要•职官》36之52：“（绍兴二十九年二月）十九日，国信所言：每遇大金使人到驿。”同上书36之44：”（绍兴十二年九月）十五日，诏主管往来国信所，大金使人见辞，所有下节人从，并许于皇城门里、官城门外上下马。”②主管国信所、主管。主管往来国信所官的略称。《宋会要•职官》36之45：“诏置国信所回易库干办官二员，从主管陈琠请也。“同上书36之46：“景福殿使、宁国军承宣使、入内内侍省副都知、主管国信所陈永锡。……礼部言：‘主管往来国信所陈永锡等。’”③国信。《宋会要•职官》36之53：“（绍兴二十八年）国信等买物钱二万九千四百八十余贯。”,宋代官制辞典第73页，宋代官制辞典第74页,,,,,
,国信所回易库干办公事,,,,,,,,,,,,,,,宋代官制辞典第74页,,,,,
,掌仪范,,,,,,,,,,,,,,掌仪。《宋会要•职官》36之67：“金国贺正旦人使朝见，宣名讫，（金）国信使、副不肯折身。掌仪葛宗裔等云：‘久例折身，如何今此不行礼？’北使赵之杰云：‘检例册上无折身两字。’”同前书36之59：“掌仪范陈斌降两资。”,宋代官制辞典第74页,,,,,
,大通事,,,,,,,,,,,,,,大通。《宋会要•职官》36之40：“大通兼掌仪韩士廉见任准备将领可就升充正将。”,宋代官制辞典第74页,,,,,
,小通事,,,,,,,,,,,,,,,宋代官制辞典第74页,,,,,
,通事,,,,,,,,,,,,,,,宋代官制辞典第74页,,,,,
,通事殿侍,,,,,,,,,,,,,,,宋代官制辞典第74页,,,,,
,译语殿侍,,,,,,,,,,,,,,,宋代官制辞典第74页,,,,,
,奉使大金国信所,,,,,,,,,,,,属官有都辖礼物官、引接仪范、指使、执旗、报信、医官、小底，共十二员。吏人有书状官、书表司等十员（同上书卷）。,,奉使所。《宋会要•职官》36之57：“奉使所差三节人。”同前书36之40：“奉使大金国信所言。”,宋代官制辞典第74页,南宋绍兴三年（1133）三月始见（《宋会要•职官》36之40）。绍兴十二年《绍兴和议》订立后，为主管往来国信所取代。孝宗乾道七年曾置奉使大金国信所，与主管往来国信所并存（《宋会要•职官》36之42、57）。,,,,
,都辖礼物官,,,,,,,,,,,,,,都辖。《宋会要，职官》36之60：“每岁奉使金国上、中节内，除都辖、引接，并国信所指使定例外。”同前书36之57：“今来奉使所差三节入内，都辖礼物官⋯⋯”,宋代官制辞典第74页,,,,,
,引接仪范,,,,,,,,,,,,,,引接。《宋会要•职官》36之60：“每岁奉使金国上、中节内，除都辖、引接，并国信所指使定例外。”同前书36之57：“今来奉使所差三节入内，都辖礼物官、引接仪范、指使……共十二员。”,宋代官制辞典第74页,,,,,
,书状官,,,,,,,,,,,,,,,宋代官制辞典第74页,,,,,
,后苑作、制造御前生活所,,,,,,,,,监官三人，以内侍充。监门兵校及工匠四百三十六人。吏额有专、典，十二人。所内领有八十一作：生色作、缕作、金作、烧朱作、腰带作、钑作、打造作、面花作、结条作、玉作、真珠作、犀作、琥珀作、玳瑁作、花作、蜡裹作、装銮作、小木作、锯匠作、漆作、雕木作、平拨作、䥾作、旋作、宝装作、缨络作、染牙作、砑作、胎素作、竹作、镞镂作、糊粘作、像生作、靴作、折竹作、棱作、匙筋作、拍金作、铁作、小炉作、错磨作、乐器作、球子作、抡棒作、球仗作、丝鞋作、镀金作、榱洗作、牙作、梢子作、裁缝作、拽条作、钉子作、克丝作、绣作、织罗作、绦作、伤裹作、藤作、打弦作、铜碌作、绵胭脂作、胭脂作、桶作、杂钉作、响铁作、油衣作、染作、戎具作、扇子作、鞍作、冷坠作、伞作、剑鞘作、抲线作、金线作、裹剑作、冠子作、角衬作、浮动作、沥水作、照子作。”,,,专掌制造官庭生活所需及皇族婚娶名物的制造（《宋会要•职官》36之73）。,,①后苑。《宋史•钦宗纪》：“（靖康元年正月己已）罢内外官司、局、所一百五处，止留后苑，以奉龙德宫。”《靖康要录》卷1：”（靖康元年正月三日）圣旨：方今军兴，应内外官司、局、所，除留后苑作、制造御前生活所应副道君太上皇帝外，……凡一百五处皆罢之。”②后苑造作所、后苑作生活所。《宋会要•职官》36之75：“后苑造作所诸色工匠以三百人为额。”同前书36之76：“（宣和七年）诏后苑作生活所自元丰年置建外、及久来局所合存留外。”③后苑作。《东京梦华录》卷1《内诸司》：“后苑作。”,宋代官制辞典第74页，宋代官制辞典第75页,咸平三年（1000），生活所与后苑作合并，是为本所创置之始（《宋会要•职官》36之72）。靖康元年正月三日，金军大举南侵，国难当头，钦宗罢去内外司局一百零五处，独留后苑作、御前生活所，以供奉太上皇徽宗等所需（《靖康要录》卷1）。南宋存后苑（《咸淳临安志》卷10《内诸司》）。,,,,
,后苑使,,,,,,,,,,,,,,,宋代官制辞典第75页,,,,,
,权干办后苑官,,,,,,,,,,,,,,,宋代官制辞典第75页,,,,,
,后苑大主管使臣,,,,,,,,,,,,供奉禁中暖烫（热水洗澡、洗涤）事。,,暖烫官。《白獭髓》：“禁中后苑官有：……大主管使臣，谓之暖烫官。……供奉暖烫。”,宋代官制辞典第75页,,,,,
,提举后苑作生活所,,,,,,,,,,,,,,提举后苑作修造所。《宋会要•职官》36之76：“（崇宁元年）提举后苑作修造所言：‘内中殿宇修造合用金箔五十六万斤。’”“（宣和三年）提举后苑造作所以度下两浙、淮南等路收买纱帛。”,宋代官制辞典第75页,,,,,
,管勾龙图阁,,,,,,,,,,,,,,阁长。《武林旧事》卷7《乾淳奉亲》：“南内遣阁长至德寿宫奏知。”《合璧后集》卷53《御药院》：“任主管龙图、天章、宝文阁谓之‘阁长’。”,宋代官制辞典第75页,,,,,
,管勾天章阁,,,,,,,,,,,,,,阁长。参“管阁龙图阁”条。,宋代官制辞典第75页,,,,,
,管勾宝文阁,,,,,,,,,,,,,,阁长。参“管勾龙图阁”条。,宋代官制辞典第75页,,,,,
,勾当龙图、天章、宝文阁,,,,,,,,,,,,,,,宋代官制辞典第75页,,,,,
,主管龙图、天章、宝文阁,,,,,,,,,,,,,,,宋代官制辞典第75页,,,,,
,勾当军头、引见司,,,,,,,“品视其官”（《宋会要•职官志》36之81），则视其以何官充军头引见司勾当官而定。如系押班充任，即为正六品。,,勾当官五人（《宋史•职官志》6《入内内侍省内侍省》）。,,,掌禁卫军入见皇帝之事及马军直、步军直军员名籍等事（《合璧后集》卷52《御前忠佐军头引见司》）。,,,宋代官制辞典第75页，宋代官制辞典第76页,宋初称军头司、引见司。太宗端拱二年（989）正月，改军头司为御前忠佐军头司，引见司为御前忠佐引见司。元丰新制，止称军头、引见司。均置勾当官。南宋时仍正称御前忠佐军头、引见司。置提点官或干办官，由阁门官充，与入内内侍省无关（《分纪》卷35《御前忠佐军头引见司勾当官》、《合璧后集》卷52《御前忠佐军头引见司》、《宋会要•职官》367《军头引见司》）。,,,,
,干办军头、引见司,,,,,,,,,,,,,,,宋代官制辞典第76页,,,,,
