类别,条目名,衙署,下级机构,上级机构,隶属机构,下级官员,平级官员,官品文本,官品,编制文本,编制,编制人数,职掌文本,职掌,简称与别名,参考文档页数,职源与沿革文本,出处,始置时间,罢置时间,前身
,太史局天文科,,,,,,,,,,,,,,,宋代官制辞典第277页,,,,,
,太史局天文官,,,,,,,,,,,,,,①天文官。《宋会要•职官》18之87：“太史局天文官吴师颜、郭中泰、吕璨，自今后许将带学生在内中止宿、祇备宣问天象。⋯⋯天文官员吴师颜等奏。”②天文。《宋会要•职官》18之100：“遇直长阙，须候历生、天文选取艺业最优者充。”,宋代官制辞典第277页,,,,,
,太史局历算科,,,,,,,,,,,,,,,宋代官制辞典第277页,,,,,
,太史局历算,,,,,,,,,,,,,,历算。《宋会要•职官》36之123：“太史局官只是历算若免试补，恐其术不精。”同前书36之122：“安国补太史局保章正、充历算科。”,宋代官制辞典第277页,,,,,
,太史局三式科,,,,,,,,,,,,,,,宋代官制辞典第277页,,,,,
,太史局三科,,,,,,,,,,,,,,三科。《宋会要•职官》18之94：“太史局学生子弟附试五场，并系历算一科，即无试天文、三式二科之人，近来历算异同交蚀差错，皆艺业不精所致……候将来精习三科别行附试，各选三通为合格。”,宋代官制辞典第277页,,,,,
,太史局天文院,,,,,,,,,,,,,,天文院。《宋会要•职官》18之100：“庆元五年二月六日，天文院、浑仪所司辰额内，瞻望局学生两院一十人为额。”《齐东野语》卷15：“熙宁仪在太史局天文院，元祐仪在合台。”,宋代官制辞典第277页,,,,,
,酉点天文日状官,,,,,,,,,,,,,,,宋代官制辞典第277页,,,,,
,主管测验浑仪刻漏所,,,,,,,,,,,,,,浑仪所主管官。《宋会要•职官》18之98：“（周彦端）可特与换补太史局挈壶正，候钟鼓院主管、算造官及浑仪所主管官有阙日，令太史局差填。”,宋代官制辞典第277页,,,,,
,主管影表官,,,,,,,,,,,,,,,宋代官制辞典第277页,,,,,
,秤漏官,,,,,,,,,,,,,,,宋代官制辞典第277页，宋代官制辞典第278页,,,,,
,文德殿钟鼓院,,,,,,,,,,,,,,钟鼓院。《宋史•职官志》4《太史局》：“钟鼓院掌文德殿钟鼓楼刻漏进牌之事。”《宋会要•职官》18之94：“（绍兴三年）二十年八月十一日，诏文德殿钟鼓院（学生）以二十人为额。^二十七年正月九日，诏钟鼓楼手分一名。”,宋代官制辞典第278页,,,,,
,主管文德殿钟鼓院,,,,,,,,,,,,,,钟鼓院主管官。《宋会要•职官》18之100：“钟鼓院主管官二员。”同前书18之92：“（绍兴三十二年）诏太史局每日轮差主管文德殿钟鼓院官一员。”,宋代官制辞典第278页,,,,,
,星漏官,,,,,,,,,,,,,,,宋代官制辞典第278页,,,,,
,印历所,,,,,,,,,,,,,,,宋代官制辞典第278页,,,,,
,司历,,,,,,,,,,,,掌参与造历事，并为历生递迁出职之阶（《宋会要•职官》18之95）。,,,宋代官制辞典第278页,司历官名始见于鲁襄公二十七年（公元前546）（《左传•襄公二十七年》）。隋置司历官（《隋书•百官志》下）。宋代沿置。,,,,
,局生,,,,,,,,,,,,,,,宋代官制辞典第278页,,,,,
,礼历生,,,,,,,,,,,,,,,宋代官制辞典第278页,,,,,
,历生,,,,,,,,,,,,,,,宋代官制辞典第278页,,,,,
,礼生,,,,,,,,,,,,,,,宋代官制辞典第278页,,,,,
,学生,,,,,,,,,,,,,,司天生。元丰改制后，已有司天监学生之名，当称太史局学生。凡元丰六年后之称司天生者，必属太史局学生追称。《宋史•律历志》15：“（嘉定四年）请考试司天生。”,宋代官制辞典第278页,,,,,
,司辰,,,,,,,,,,,,看守、供役、押送文书等。,,,宋代官制辞典第278页,隋朝始置司辰师（从九品下），系掌刻漏时辰之官（《隋书•百官志》下）。唐挈壶正属官有司辰，正九品下（《旧唐书•职官志》2）。宋不置司辰官，但于北宋宣和二年九月，以在太史局诸处供职的节级、卒伍总称司辰（《宋会要•职官》31之5）。,,,,
,四院司辰,,,,,,,,,,,,,,,宋代官制辞典第278页,,,,,
,太史局官生学生,,,,,,,,,,,,,,太史官生。《宋史•律历志》14：“臣尝询浑仪之法，太史官生议论不同。”《宋会要•职官》18之96：“诏太史局等处官、生、学可用《纪元历》依已降指挥附试。”,宋代官制辞典第278页，宋代官制辞典第279页,,,,,
,太史局额内局学生,,,,,,,,,,,,,,,宋代官制辞典第279页,,,,,
,太史局额外祠祭局学生,,,,,,,,,,,,,,,宋代官制辞典第279页,,,,,
,太史局额内外局生,,,,,,,,,,,,,,,宋代官制辞典第279页,,,,,
,天文院司辰额内瞻望局学生,,,,,,,,,,,,,,,宋代官制辞典第279页,,,,,
,浑仪所司辰额内瞻望局学生,,,,,,,,,,,,,,,宋代官制辞典第279页,,,,,
,钟鼓院司辰局学生,,,,,,,,,,,,,,,宋代官制辞典第279页,,,,,
,造历局,,,,,,,,,,,,,,,宋代官制辞典第279页,,,,,
,提领造历官,,,,,,,,,,,,,,,宋代官制辞典第279页,,,,,
,参定造历官,,,,,,,,,,,,,,,宋代官制辞典第279页,,,,,
,演撰官,,,,,,,,,,,,,,,宋代官制辞典第279页,,,,,
,提督推算,,,,,,,,,,,,,,,宋代官制辞典第279页,,,,,
,推算官,,,,,,,,,,,,,,,宋代官制辞典第279页,,,,,
,推算学生,,,,,,,,,,,,,,,宋代官制辞典第279页,,,,,
,草泽应聘造历人,,,,,,,,,,,,,,草泽。《两朝备要》卷5：“（庆元二年九月）太史言：“月食于昼。’而草泽言：‘食于夜。’验视如草泽言。”,宋代官制辞典第279页,,,,,
,向上人吏,,,,,,,,,,,,,,,宋代官制辞典第279页,,,,,
,楷书,,,,,,,,,,,,,,,宋代官制辞典第279页,,,,,
,太史官,,,,,,,,,,,,,,①日官。司天监官、太史局官别称。《玉海》卷4《皇祐新浑仪》：“皇祐初，又命日官舒易简、于渊、周琮等。”《宋史•律历志》7《明天历》：“判司监周琮”、“司天中官正舒易简”。《宋史•律历志》15：“（乾道）六年，日官言：‘比诏权用《乾道历》推算，今岁颁历于天下。’”②历官、历家、星翁。沈括《梦溪笔谈》卷7《象权》：“熙宁中，予受诏典领历官。“《宋史•律历志》14：“（历法）一付之星翁、历家，其说又不精密。”同前书卷15：“天文、历数一切付之太史局，荒疏乖谬。”“（嘉泰）二年五月朔，日食，太史以为午正，草泽赵大猷言午初三刻半日食三分。诏著作郎张嗣古监视测验，大猷言然。历官乃抵罪。”③谈天者。《宋史•律历志》15：“时谈天者各以技术相高，互相诋毁。……孝荣乃讼阮兴祖缘大声补局生，自是纷纷不已。大声官以判局、提点历书为名。”,宋代官制辞典第279页,太史官，古官。先秦已置，太史为世袭之官，西周已有之。《汉官旧仪》卷下引《西京杂记》：“太史公司马谈世为太史……谈死，子迁以世官为太史公。“《史记•太史公自序》：“太史公执迁手而泣曰：‘余先周室之太史也。’”汉武帝阉太史令司马迁之后，太史世袭从此终止。汉时太史令但掌天时星历，不掌记载。司马迁著《史记》，为私史，宋太史局官即为掌天文星历之官。《梦溪笔谈》卷8《象数》：“熙宁中，予领太史。”《长编》卷263，熙宁八年闰四月壬寅：“（括）提举司天监。”《宋史•律历志》15：“嘉泰二年五月甲辰朔，日有食之，诏太史与草泽聚验于朝。”按：南宋嘉泰二年所云“太史”指太史局官。,,,,
,算学,,,,,,,,,,,,,,,宋代官制辞典第279页，宋代官制辞典第280页,,,,,
,算学生,,,,,,,,,,,,,,①算。《宋史•徽宗纪》2：“大观四年三月庚子，诏医学生并入太医局，算入太史局。”《宋会要•崇儒》3之5：“（大观四年）诏算学生并入太史局。”②学生。《宋会要•崇儒》3之6：“学生习《九章》、《周髀义》及《算问》。”,宋代官制辞典第280页,,,,,
